Student_ID,First_Name,Last_Name,Gender,Age,Grade,Math_Score,English_Score,Science_Score,Attendance_Percentage,City,State,
2465,Kelly,Wells,Male,11,3rd,83,58,54,73.71,Barrettchester,Idaho,
2466,Gabriel,Sullivan,Female,8,10th,6,52,43,89.12,South Mary,Texas,
2467,Kimberly,Bailey,Other,7,3rd,41,52,86,74.88,East Tracy,Virginia,
2468,Margaret,Sims,Male,12,8th,55,45,37,78.76,West Crystalhaven,Connecticut,
2469,John,Brown,Female,12,7th,52,45,98,98.26,Mcmahonberg,Colorado,
2470,Joshua,Barker,Female,13,7th,35,69,3,83.08,Brownhaven,Nebraska,
2471,Allen,White,Other,10,4th,15,54,69,81.92,Deanview,California,
2472,Christina,Mitchell,Other,12,11th,87,66,34,96.05,Raymondville,Louisiana,
2473,Fred,Stevenson,Female,17,8th,66,97,22,89.68,East Jessica,Montana,
2474,Amanda,Lewis,Male,13,12th,59,42,37,85.26,Louisburgh,Alabama,
2475,Rhonda,Perez,Other,18,11th,63,14,45,73.06,North Lisaborough,South Carolina,
2476,Timothy,Mann,Other,12,3rd,46,22,53,66.22,South Andrewberg,Texas,
2477,Justin,Webster,Other,16,4th,66,58,2,87.28,New Joycefort,Illinois,
2478,Tina,Williams,Male,18,10th,97,54,57,88.66,Port Brandon,South Carolina,
2479,Brandon,Johnson,Male,8,12th,5,47,41,80.8,Port Kyle,Georgia,
2480,Robert,Fernandez,Female,7,6th,92,22,38,71.16,South Becky,South Dakota,
2481,Laura,Holmes,Other,8,1st,28,70,81,83.75,Jenniferborough,Michigan,
2482,Joseph,Cline,Male,17,11th,6,76,4,95.86,Mcknightmouth,Iowa,
2483,Janice,Fletcher,Male,17,5th,35,20,76,69.05,Cynthiastad,Utah,
2484,Tammy,Blair,Other,6,2nd,53,69,14,60.89,Laurafort,Kansas,
2485,Jessica,Tanner,Male,8,1st,68,55,45,79.34,Port Russellfort,Utah,
2486,Emily,Alvarez,Female,7,3rd,57,48,93,73.13,New Christinaside,Arizona,
2487,Joanna,Martinez,Male,12,8th,40,36,4,80.35,Thomasstad,Oregon,
2488,Michael,Rodriguez,Male,15,7th,0,84,68,79.95,Deanshire,Michigan,
2489,Kristina,Benton,Female,13,8th,50,88,94,88.97,Gabrielland,Louisiana,
2490,Christie,Harvey,Other,18,5th,24,87,50,76.19,Petersonside,Montana,
2491,Heather,Campbell,Male,15,8th,42,55,31,98.08,New Josephfurt,Nevada,
2492,Brian,Schmidt,Female,16,12th,10,81,22,72.01,Davisborough,Indiana,
2493,Melinda,Ellis,Other,13,9th,73,36,10,94.53,South Sarahberg,Arizona,
2494,Lisa,Moore,Female,8,4th,3,89,68,64.26,Lake Jordanbury,Georgia,
2495,Kelly,Ellison,Male,15,7th,94,79,12,65.92,Gonzalezville,Vermont,
2496,Bruce,Gomez,Female,12,11th,28,12,16,68.95,New Wendy,California,
2497,Savannah,Franco,Male,18,12th,88,11,93,91.34,Port Kimberly,Oklahoma,
2498,Sonya,Hayes,Other,11,7th,54,13,18,95.23,New Robinton,Oregon,
2499,Paul,Cohen,Other,15,8th,9,11,81,69.95,Sanfordland,Arizona,
2500,Max,Allen,Female,6,5th,31,83,63,96.21,Simmonsburgh,Connecticut,
2501,Lisa,Davidson,Male,16,3rd,25,2,55,97.04,South Patricia,Mississippi,
2502,David,Ward,Other,17,9th,21,78,35,87.9,Matthewmouth,New York,
2503,Stephanie,White,Female,8,7th,42,52,44,80.23,South James,Vermont,
2504,Brian,Faulkner,Other,13,1st,39,13,58,76.51,Petersenstad,Iowa,
2505,Linda,Henderson,Other,13,5th,8,63,88,75.99,Marvinton,Vermont,
2506,Suzanne,Short,Male,7,8th,80,95,79,82.66,North Kathryntown,Vermont,
2507,Paul,Grant,Other,12,7th,80,96,31,71.96,Port Briana,Alaska,
2508,Michael,Perez,Other,13,11th,12,79,93,69.7,Kathrynland,Florida,
2509,Lauren,Callahan,Male,6,6th,3,69,67,84.92,South Zacharyton,Washington,
2510,Bryan,King,Other,7,9th,61,12,72,97.94,New Jill,Alabama,
2511,Jared,Walters,Other,10,11th,55,81,58,86.52,Lake Marcusberg,Texas,
2512,Wendy,Morgan,Male,16,1st,3,56,5,91,Whiteburgh,Colorado,
2513,Arthur,Cameron,Male,11,2nd,75,64,9,97.04,North Jose,Arizona,
2514,Ashley,Cole,Other,6,9th,80,74,41,62.28,West Lauren,Hawaii,
2515,Tina,Lopez,Other,17,11th,42,4,47,76.24,Christopherfurt,California,
2516,Glenda,Guzman,Other,16,6th,32,85,4,77.29,New Lawrenceborough,Maine,
2517,Beth,Wheeler,Other,14,7th,31,37,18,76.57,North Ginatown,Texas,
2518,Michael,Armstrong,Female,18,10th,13,53,77,99.13,Jonathanborough,Minnesota,
2519,Kathy,Martin,Other,17,11th,60,27,92,73.35,Lake Michaelburgh,South Carolina,
2520,Kristin,Garcia,Male,15,5th,30,28,81,74.82,Bradleyview,Massachusetts,
2521,Monica,Wheeler,Male,17,6th,43,99,12,72.32,Birdchester,Georgia,
2522,Carrie,Roman,Male,15,5th,6,58,48,79.46,South Alexandra,New Jersey,
2523,Jonathon,Lee,Male,9,5th,42,70,65,99.91,Port Deborah,Wyoming,
2524,Kristen,Tran,Other,16,2nd,66,48,92,97.11,Beardville,Missouri,
2525,Cameron,Dixon,Other,11,5th,30,14,10,75.85,Lake Vanessa,Indiana,
2526,Kathryn,Evans,Female,14,11th,9,25,43,68.56,West Richard,Arkansas,
2527,Christina,Smith,Other,14,10th,99,60,81,77.2,Kelleyland,Wyoming,
2528,Diana,Chen,Male,17,7th,76,15,95,69.4,Lake Chelsea,Iowa,
2529,Joshua,Chung,Other,17,8th,79,44,38,69.73,East Williamborough,Louisiana,
2530,Brittany,Gomez,Female,15,11th,56,59,54,92.18,Austinville,Virginia,
2531,Sandra,Fields,Other,7,12th,97,52,51,73.44,North Jay,Florida,
2532,Timothy,Gallegos,Other,12,4th,12,82,2,83.92,South Ryanton,Massachusetts,
2533,Marissa,Mathis,Male,16,12th,80,90,23,83.74,Jaredhaven,Maine,
2534,Aaron,Duarte,Female,17,11th,57,100,95,94.13,New David,Hawaii,
2535,Christopher,Thompson,Other,9,10th,74,94,32,64.03,Masonview,Rhode Island,
2536,Michael,Martinez,Other,13,4th,15,50,92,63.29,Fordfurt,Georgia,
2537,Jessica,Blake,Female,11,9th,10,0,83,89.5,South Catherineton,New York,
2538,Allison,Lawrence,Other,16,6th,7,47,95,66,Jefferyton,Connecticut,
2539,Elizabeth,Taylor,Female,16,11th,4,100,10,77.14,Turnerberg,Rhode Island,
2540,Nancy,Roman,Female,16,12th,48,28,55,95.86,Blevinston,Washington,
2541,Carla,Mercer,Male,12,3rd,40,64,14,97.37,Erikville,North Dakota,
2542,Antonio,Johnson,Other,8,6th,88,36,24,91.74,Lake Deborah,Colorado,
2543,Edward,Brock,Female,14,9th,8,34,73,87.9,North William,North Carolina,
2544,Amanda,Miller,Female,15,1st,100,84,33,66.08,Lake Deborah,Idaho,
2545,Charles,Leach,Female,6,11th,16,33,38,62.05,Knappmouth,Iowa,
2546,Steven,Taylor,Male,6,1st,7,39,78,78.85,East Michaelfurt,Louisiana,
2547,Cassandra,Lee,Other,16,2nd,56,53,65,61.31,New Sonia,Illinois,
2548,Cory,Gay,Male,8,1st,7,86,69,71.66,Lake Michaelland,West Virginia,
2549,Jasmine,Duncan,Male,14,7th,38,30,31,93.74,Lake Richardfurt,West Virginia,
2550,Sarah,Bennett,Female,13,2nd,78,0,88,87.15,North Albertland,Louisiana,
2551,Monica,Rivera,Female,13,9th,80,53,6,96.72,Jonesbury,Iowa,
2552,Theresa,Ward,Female,8,2nd,55,4,47,88,East Ambertown,Utah,
2553,Sarah,Garcia,Female,7,11th,8,1,73,86.64,Port Shannon,North Carolina,
2554,Mark,Franklin,Male,18,8th,13,3,60,63.5,New Angela,West Virginia,
2555,Diana,Williams,Female,13,6th,86,19,27,66.61,Taylormouth,Missouri,
2556,Steven,Wallace,Other,11,4th,7,47,97,72.39,Bennetttown,Hawaii,
2557,Tammy,Vasquez,Male,9,12th,71,66,55,64,Lake Todd,Virginia,
2558,Maria,Bartlett,Female,11,5th,6,94,35,99.85,Dawnville,Virginia,
2559,Thomas,Matthews,Other,10,5th,37,76,95,63.29,Riggsville,Massachusetts,
2560,Michael,Wyatt,Female,6,4th,48,40,88,61.58,North Leah,Nebraska,
2561,Katrina,Kelly,Other,14,1st,51,42,99,60.01,New Jenniferchester,Kentucky,
2562,Christopher,Leonard,Female,9,1st,12,21,23,96.9,South Lisa,Oklahoma,
2563,David,Rogers,Female,14,10th,79,73,35,91.58,South Michael,Utah,
2564,James,Valdez,Male,16,2nd,96,55,64,95.88,Port Danielleshire,Wyoming,
2565,Robert,Reed,Female,12,1st,52,30,85,92.97,Adambury,Kansas,
2566,Joel,Tyler,Other,12,10th,29,71,5,79.61,East Brettville,Hawaii,
2567,Sandra,Vazquez,Other,9,11th,76,50,77,70.69,Zavalafurt,Wyoming,
2568,Roy,Robinson,Male,7,4th,100,24,51,71.66,Port Reginaberg,Idaho,
2569,Latasha,Holland,Female,13,10th,84,78,23,93.47,Bridgesberg,Delaware,
2570,Robert,Reed,Male,13,11th,79,82,86,62.87,New Anna,Wisconsin,
2571,Audrey,Jackson,Female,18,2nd,1,50,36,84.51,Caitlinborough,Arizona,
2572,Dennis,Nguyen,Male,15,12th,58,6,34,65.54,Aprilmouth,Massachusetts,
2573,Patricia,Taylor,Female,13,2nd,49,73,0,78.49,Harrisonton,Oklahoma,
2574,Terri,Sampson,Female,7,2nd,59,54,52,94.1,Reneemouth,South Dakota,
2575,Jay,Martin,Male,13,10th,54,16,26,66.3,Gardnerland,South Dakota,
2576,David,Bridges,Male,13,3rd,79,81,2,91.04,Matthewview,Delaware,
2577,Ryan,Bradley,Male,11,7th,79,49,100,80.6,West Denisebury,Ohio,
2578,Todd,Scott,Male,7,11th,12,93,53,79.86,South Robertport,Wisconsin,
2579,Eric,Andrews,Female,13,11th,43,22,84,68.95,West Brianfurt,Nebraska,
2580,Emily,Gomez,Female,17,10th,83,51,16,71.35,Acevedochester,Montana,
2581,Mary,Foster,Other,16,3rd,86,40,35,75.74,Juarezstad,Tennessee,
2582,William,Dillon,Female,6,2nd,100,66,34,73.55,Brentbury,Vermont,
2583,Robert,Meyer,Male,7,12th,3,20,59,66.51,Madisonland,Oregon,
2584,Melissa,Copeland,Male,12,3rd,58,55,76,78.91,Port Michaelport,Arizona,
2585,Andrea,Daniel,Female,12,5th,66,29,81,78.1,Steeleton,North Carolina,
2586,Kendra,Griffith,Other,6,5th,42,12,40,98.07,East Michelle,Alaska,
2587,Robert,Willis,Other,14,8th,75,90,12,72.26,South Kenneth,Delaware,
2588,Brian,Moody,Female,14,11th,24,16,28,86.14,North Heather,Alaska,
2589,John,Beck,Male,6,2nd,13,64,28,92.59,Lake Ross,North Carolina,
2590,Anne,Martin,Male,7,11th,13,15,2,76.72,Farmerbury,Utah,
2591,Crystal,Bright,Female,18,8th,1,80,90,97.22,East Sandra,Hawaii,
2592,Emily,Goodwin,Other,15,5th,76,73,41,91.77,Johnborough,South Dakota,
2593,Todd,Bell,Female,15,7th,91,100,28,93.88,Port Jakeborough,Tennessee,
2594,Rebecca,Bell,Female,16,12th,8,50,8,86.65,Phyllisland,Tennessee,
2595,Tom,Thomas,Female,10,11th,75,97,78,68.42,East Henry,New York,
2596,Aaron,Maddox,Female,14,6th,24,80,36,78.45,North Kevinville,Minnesota,
2597,Wanda,Mueller,Male,14,5th,73,33,93,88.13,New Sarahstad,Michigan,
2598,April,Sweeney,Male,9,3rd,16,70,91,61.47,Port Laura,North Dakota,
2599,Cassidy,Callahan,Female,16,2nd,81,20,77,62.35,Port Ryanburgh,Maryland,
2600,Tony,Trujillo,Other,16,5th,65,41,58,95.01,Lake Elijah,Maine,
2601,Zachary,Harvey,Female,13,1st,32,26,75,65.91,North Rickey,Illinois,
2602,Cynthia,Boone,Male,11,7th,45,11,53,99.93,Hillshire,New Mexico,
2603,Stacey,Lane,Male,11,7th,53,11,81,65.04,West Lisa,Pennsylvania,
2604,Brandon,Griffin,Other,6,6th,61,3,76,88.91,Benjaminside,California,
2605,Katherine,Rivera,Female,9,1st,92,55,42,71.3,South Jamesbury,Arkansas,
2606,Sarah,Clark,Male,13,5th,79,1,69,73.31,East Patrick,Missouri,
2607,Eric,Miller,Male,11,5th,56,80,49,72.8,West Karenland,Missouri,
2608,Jacqueline,Mays,Female,14,3rd,23,98,60,69.57,West Patrick,Montana,
2609,Erica,Ball,Female,18,8th,31,75,71,79.26,Morganland,Florida,
2610,Sara,Warren,Other,15,2nd,17,19,1,76.4,Tonyaville,Oregon,
2611,Pam,Parrish,Other,15,8th,5,3,43,97.19,Summersmouth,Connecticut,
2612,Justin,Boyd,Other,13,4th,7,79,43,86.73,West Lisa,Wyoming,
2613,Kenneth,Compton,Female,17,10th,16,90,40,86.87,Marcland,North Carolina,
2614,Cynthia,Johnson,Female,16,7th,39,69,44,89.18,Port Kathryn,North Dakota,
2615,Thomas,Kelley,Other,11,3rd,74,10,56,72.1,New Rubentown,Indiana,
2616,Jillian,Brown,Male,17,11th,55,73,19,88.36,Lake Diana,Alaska,
2617,Cindy,Doyle,Male,13,8th,65,48,59,95.82,Port Derekville,South Dakota,
2618,Debra,Sanchez,Female,7,2nd,83,3,95,86.25,Vegahaven,Pennsylvania,
2619,Timothy,Harris,Male,7,3rd,96,95,63,74.57,Fordtown,Wyoming,
2620,Shawn,Robinson,Female,18,9th,45,93,26,75.63,East Hayley,California,
2621,Raymond,Mitchell,Other,16,7th,39,16,68,73.8,North Raymond,Florida,
2622,Tina,Patterson,Female,9,4th,74,58,89,61.96,Browntown,Hawaii,
2623,Meagan,Bennett,Female,6,10th,69,81,21,93.64,Amandamouth,Arkansas,
2624,Justin,Gonzalez,Female,11,11th,99,80,86,92.15,Wigginsfurt,South Dakota,
2625,Jason,Mueller,Male,11,2nd,18,99,49,75.58,Reginaldburgh,Tennessee,
2626,Stacey,Pineda,Female,16,8th,18,45,32,92.5,West Susan,Georgia,
2627,Patricia,Gallagher,Male,18,12th,60,23,51,78.54,North Sandraton,Louisiana,
2628,Renee,Hanson,Other,10,5th,39,30,4,98.66,Camachomouth,Oklahoma,
2629,Sandra,Turner,Other,14,2nd,77,83,84,91.35,Charlestown,New Jersey,
2630,Michael,Hatfield,Male,14,1st,43,28,73,94.5,West Abigail,South Carolina,
2631,Richard,Jones,Female,11,2nd,37,38,10,77.98,Lake Margaret,South Dakota,
2632,Jesse,Bishop,Other,17,2nd,47,24,80,92.63,East Brittanyview,South Carolina,
2633,Ashley,Casey,Female,7,10th,1,68,62,89.81,Larafort,Hawaii,
2634,Samantha,Santana,Male,6,12th,66,31,71,88.3,East Jenniferton,West Virginia,
2635,Matthew,Mosley,Female,8,5th,75,92,44,86.34,Caitlinburgh,New Jersey,
2636,William,Wilson,Other,13,8th,84,99,10,98.32,North Julie,Hawaii,
2637,Lawrence,Lee,Female,8,1st,86,100,26,90.06,Kayleeton,Wisconsin,
2638,Teresa,Gray,Other,17,8th,18,48,95,94.73,Williamland,Alabama,
2639,Maria,Sparks,Female,17,3rd,7,98,67,67.36,Pruittland,Utah,
2640,Devin,Gomez,Other,17,11th,30,33,47,94.77,Port John,Pennsylvania,
2641,Antonio,Proctor,Other,12,11th,64,84,38,66.57,East Dustin,Oklahoma,
2642,Sarah,Fields,Other,7,1st,71,6,37,70.02,Port Michaelport,Massachusetts,
2643,Jonathan,Gutierrez,Male,10,1st,6,35,96,63.73,Oconnormouth,Tennessee,
2644,John,Ramirez,Male,15,11th,54,10,40,95.02,East Cynthia,Montana,
2645,Sarah,Johnson,Male,9,7th,44,18,57,73.38,South Mark,Nevada,
2646,Michael,Beck,Female,9,5th,25,80,86,61.68,Port Johnport,New Jersey,
2647,Kirsten,Smith,Female,7,3rd,25,2,59,65.61,Vaughnhaven,Wyoming,
2648,Valerie,Serrano,Female,12,12th,81,81,3,80.51,Robinsonborough,North Dakota,
2649,Kimberly,Sanchez,Other,9,6th,25,74,19,79.81,Port Alyssa,Washington,
2650,Steven,Guerrero,Female,13,7th,100,13,79,71.11,Robertburgh,California,
2651,Scott,Rogers,Male,18,10th,8,14,74,68.09,Lake Nathanielhaven,California,
2652,John,Cross,Male,9,1st,43,58,21,67.22,Harrisville,Minnesota,
2653,Eric,Lam,Other,17,9th,24,76,79,61.54,Meagantown,Idaho,
2654,Katelyn,Vasquez,Other,11,12th,85,15,45,60.37,Petersonchester,Montana,
2655,Victoria,Lewis,Female,7,8th,60,13,72,74.43,Dennisport,Maine,
2656,Melissa,Rich,Other,18,8th,88,18,55,73.72,Michelleberg,Florida,
2657,Jessica,Barajas,Male,12,7th,88,36,53,84.6,East Mariaberg,Alaska,
2658,Shawn,Davis,Male,6,7th,59,33,97,73.49,Whitehaven,North Carolina,
2659,Michael,Parker,Male,16,12th,76,23,2,64.18,Jacobberg,Alabama,
2660,Deanna,Spencer,Male,16,2nd,88,11,96,90.86,Johnshire,Indiana,
2661,Tyler,Woods,Other,15,9th,42,9,36,98.77,East Madeline,Connecticut,
2662,Grant,Wu,Female,7,4th,74,63,71,68.07,Angelaburgh,Washington,
2663,Grace,Moore,Female,18,1st,72,46,95,65.91,Ashleyborough,Illinois,
2664,Albert,Watts,Other,13,7th,42,26,62,87.21,Margaretton,Connecticut,
2665,Sarah,Cross,Female,13,12th,78,50,30,94.31,Lake Ann,Florida,
2666,Billy,Lam,Male,16,8th,38,12,48,89.76,Angelaborough,Massachusetts,
2667,Monica,Bradshaw,Other,15,2nd,53,62,68,70.94,Andrewhaven,Alabama,
2668,Shannon,Li,Other,14,10th,42,2,16,75.63,East Lindseymouth,South Carolina,
2669,James,Hart,Male,8,9th,20,52,48,81.15,Sarahville,Florida,
2670,Lauren,Williams,Female,13,6th,13,9,77,83.62,Hillton,Indiana,
2671,Natalie,Booth,Other,6,6th,58,62,15,97.06,East Michellefurt,Michigan,
2672,Robert,Castillo,Female,14,11th,5,80,12,67.87,Laurenbury,Florida,
2673,Tracey,King,Male,17,5th,63,9,50,90.79,Port Tyler,Idaho,
2674,James,Vega,Female,6,7th,28,26,27,89.25,Kaitlynfort,South Dakota,
2675,Jennifer,Villa,Other,14,1st,0,87,27,61.58,South Erinton,Washington,
2676,Tammie,Flores,Other,12,11th,81,53,14,98.57,Sharpview,Iowa,
2677,Brittany,Peters,Female,15,11th,28,48,73,83.64,Lake Todd,Georgia,
2678,Stephanie,Garcia,Other,13,2nd,88,40,37,71.61,Harrischester,Washington,
2679,Gregory,Baker,Female,14,6th,29,81,22,99.87,Lake Chelseaville,Rhode Island,
2680,Kathleen,Wong,Other,18,9th,59,57,20,78.26,East Bethany,New York,
2681,Isabella,Doyle,Other,8,6th,79,20,98,71.38,Griffithchester,Hawaii,
2682,Cody,Martin,Other,17,2nd,27,23,99,60.72,East Jennifer,Wyoming,
2683,Dylan,Mueller,Female,15,8th,30,38,94,83.57,Evansside,Maryland,
2684,Linda,Stewart,Other,8,5th,61,1,51,98.6,Allisonview,Maine,
2685,Joseph,Riddle,Other,17,11th,94,22,70,62.51,South Leahfurt,California,
2686,Raymond,Adams,Female,8,4th,98,84,52,93.18,Jonesside,Hawaii,
2687,Jacqueline,Cunningham,Female,7,3rd,42,72,45,76.69,New Thomas,Georgia,
2688,Amanda,Hicks,Male,12,9th,94,80,96,78.54,Port Benjamin,South Carolina,
2689,Cynthia,Mccoy,Female,16,1st,48,77,27,95.37,Johnside,Wyoming,
2690,Stephanie,Davis,Female,15,7th,26,4,53,82.88,West Laura,South Carolina,
2691,Matthew,Wall,Other,15,11th,51,15,76,96.92,Davischester,Massachusetts,
2692,John,Rodriguez,Male,11,4th,23,43,35,93.39,Larsenland,Maryland,
2693,Kevin,Taylor,Female,14,5th,0,44,40,68.92,Turnerstad,West Virginia,
2694,Mark,Blevins,Other,12,12th,46,61,98,70.59,West Christine,Arkansas,
2695,Dylan,Hopkins,Female,12,7th,1,78,46,95.66,Andreamouth,Hawaii,
2696,Barbara,Keith,Other,15,2nd,9,76,80,94.09,Murphyshire,New Jersey,
2697,Gregory,Williams,Other,17,11th,45,69,13,92.67,South Phillipshire,South Dakota,
2698,Daniel,Weaver,Other,18,12th,3,0,85,86.74,Paulside,North Carolina,
2699,Sherry,Moreno,Male,9,6th,71,20,87,83.18,South Paulchester,Montana,
2700,Sara,Lopez,Other,10,8th,14,66,81,75.79,Williamsfurt,Ohio,
2701,Frank,Jackson,Female,12,2nd,18,94,97,60.17,East Josephland,Louisiana,
2702,Reginald,Patel,Female,11,11th,37,32,81,69.17,New Jason,Oregon,
2703,Amber,Bass,Other,10,8th,56,15,40,68.87,Lake John,California,
2704,Lori,Woods,Other,13,12th,24,24,64,92.86,East Jasminefurt,Pennsylvania,
2705,Amanda,Anderson,Other,18,4th,80,77,68,69.56,Reyeschester,Alaska,
2706,Brian,Maddox,Male,8,3rd,74,3,68,60.09,Lake Mckenzieview,Georgia,
2707,Jason,Barnett,Other,8,1st,97,68,50,61.91,Port Phillip,Utah,
2708,James,Rogers,Male,12,4th,46,2,28,63.04,Lake Julia,New Jersey,
2709,Robin,Newton,Other,15,1st,5,66,51,92.13,West Kelly,Pennsylvania,
2710,Brian,Smith,Female,17,12th,3,65,63,81.41,Phillipsport,Minnesota,
2711,Rachel,Mueller,Male,17,10th,25,97,96,95.98,Vincentchester,South Dakota,
2712,Charlene,Franklin,Other,14,4th,25,19,59,97.6,South Renee,Tennessee,
2713,John,George,Other,10,8th,36,27,36,60.65,North Paula,Massachusetts,
2714,Barbara,Fowler,Other,17,7th,22,46,57,94.74,Marcusport,Washington,
2715,Shawna,Simpson,Other,14,2nd,28,14,20,89.31,Port Pamela,Ohio,
2716,David,Berry,Female,11,9th,33,27,22,90.67,Lake Kyle,Oklahoma,
2717,Shawn,Jones,Male,17,11th,92,3,51,91.52,Brianville,Washington,
2718,William,Reynolds,Other,17,5th,22,41,36,90.76,South Cody,Kansas,
2719,Felicia,Jones,Male,14,8th,43,17,0,86.53,Adamstown,Illinois,
2720,Kelly,Green,Male,16,9th,70,28,68,79.87,Bakermouth,Maine,
2721,Ricky,Powers,Other,9,8th,31,10,42,83.21,East Victoria,Michigan,
2722,Rhonda,Mahoney,Other,9,1st,22,93,97,81.36,New Robertborough,Alabama,
2723,Kristin,Scott,Male,9,1st,25,88,59,82.09,Wendyfort,Mississippi,
2724,Katherine,Lawson,Male,15,6th,2,16,83,91.19,Port Patriciaside,New York,
2725,Bailey,Hernandez,Male,17,1st,22,34,22,94.21,South Christopher,Utah,
2726,Cheryl,Clark,Female,10,6th,33,35,87,97.03,Davistown,Illinois,
2727,Debbie,Blackwell,Female,16,12th,12,61,12,75.56,East Anita,Nevada,
2728,Dawn,Frazier,Female,11,1st,2,25,49,89.03,Port Ronald,Alaska,
2729,Phyllis,Page,Male,16,7th,86,11,74,67.09,Watkinsville,Nevada,
2730,Scott,White,Female,8,2nd,17,44,83,86.24,Lake Robert,North Carolina,
2731,Adam,Cooper,Other,17,4th,48,90,53,60.57,North Kim,South Dakota,
2732,Hannah,Anderson,Male,16,11th,83,70,53,77.18,Pricehaven,Oklahoma,
2733,Tina,Johnson,Female,8,11th,100,83,52,73.15,Lake George,Minnesota,
2734,Lisa,Weber,Other,14,9th,14,37,24,69.82,Beckyton,Alabama,
2735,Alyssa,Lowery,Other,14,8th,43,59,81,79.19,New Edwin,New Jersey,
2736,Scott,Hill,Female,17,11th,26,95,3,63.98,Stephanieborough,Missouri,
2737,Donald,Trujillo,Other,16,9th,39,63,79,97.24,West Abigail,Oregon,
2738,Emily,Johnson,Other,11,3rd,58,55,28,89.24,Gregoryfurt,North Dakota,
2739,Kevin,Scott,Male,17,12th,30,65,17,66.76,Jeffreystad,West Virginia,
2740,William,Palmer,Other,7,10th,47,51,78,71.69,Amberland,Maryland,
2741,Daniel,Morgan,Male,18,4th,47,24,79,70.28,Cynthiaside,Wyoming,
2742,Gregory,Cohen,Other,11,2nd,84,32,64,66.47,West Wendyhaven,Kentucky,
2743,Donald,Jackson,Male,14,1st,21,22,10,77.06,North Lawrence,Massachusetts,
2744,Lauren,Rush,Other,13,12th,67,25,76,89.17,North Scottberg,Arizona,
2745,Justin,Valdez,Female,15,3rd,79,87,73,74.46,West Ryanhaven,Illinois,
2746,David,Gray,Other,15,8th,55,91,93,90.6,Lyonsfort,Washington,
2747,Barbara,Hughes,Female,16,11th,91,35,52,71.55,Walkerville,New York,
2748,Sabrina,Meyer,Other,17,1st,8,50,2,99.92,Lake Devinstad,Delaware,
2749,Melanie,Mccarthy,Female,12,8th,15,13,41,87.66,Patrickshire,South Dakota,
2750,Anthony,Moss,Female,16,10th,18,74,78,85.56,East Jillian,New Mexico,
2751,Jacqueline,Cline,Male,17,1st,16,98,31,63.05,Matthewberg,West Virginia,
2752,Joel,Taylor,Female,14,4th,24,75,21,66.22,Everettmouth,Alaska,
2753,Benjamin,Velez,Other,10,12th,24,39,72,64.86,Justinside,Colorado,
2754,Scott,Shah,Female,12,11th,68,21,80,97.48,Robertburgh,Oklahoma,
2755,Sarah,Carpenter,Other,18,3rd,48,26,60,98.14,Kellyshire,Pennsylvania,
2756,Elizabeth,Weiss,Female,6,1st,88,92,87,62.64,Lake Shelbystad,Maine,
2757,Travis,Hill,Other,14,3rd,47,62,11,90.81,West Rubenton,Iowa,
2758,Dakota,Wagner,Other,7,11th,40,55,47,90.34,Brownmouth,Delaware,
2759,Alyssa,Perez,Other,6,1st,76,57,2,70.8,Jamesborough,Kansas,
2760,Troy,Bush,Other,12,5th,54,54,95,67.16,South Cynthia,Kansas,
2761,Daisy,Mcmillan,Other,8,2nd,81,76,76,90.6,Mcleanton,Massachusetts,
2762,Betty,Armstrong,Female,6,8th,31,95,83,73.5,Campbellfurt,Virginia,
2763,April,Chang,Other,16,10th,5,34,49,80.02,New Rachael,Rhode Island,
2764,Cory,Clayton,Female,6,3rd,97,40,70,93.41,Kingshire,Maine,
2765,Angela,Cooper,Male,9,10th,78,79,65,81.38,Lopezchester,Michigan,
2766,Brian,Kaiser,Male,10,2nd,75,13,24,80.43,Harryhaven,Virginia,
2767,Veronica,Macias,Female,18,2nd,24,77,20,79.25,Floresport,Michigan,
2768,Kathleen,Velasquez,Other,18,2nd,68,49,58,84.57,North Ariel,Iowa,
2769,Brenda,Carson,Female,8,8th,37,54,47,91.42,East Daniel,Mississippi,
2770,Derrick,Jones,Male,10,10th,19,25,92,74.25,West Maryton,Missouri,
2771,Jamie,Nichols,Female,16,10th,41,72,30,63.68,Fisherstad,Ohio,
2772,Gabriella,Glover,Female,10,4th,31,45,22,67.06,Port Michaelville,West Virginia,
2773,Joseph,Miles,Other,8,2nd,6,47,60,92.26,Conwaybury,Ohio,
2774,Sean,Gardner,Male,6,4th,80,80,91,81.81,Pattersonchester,Tennessee,
2775,Tim,Gregory,Other,17,7th,35,8,25,70.01,Port Alfredside,Michigan,
2776,Miguel,Graves,Other,18,6th,16,57,41,60.73,Lake Mary,Indiana,
2777,David,Larson,Female,10,12th,65,21,16,96.56,Carlyburgh,Kentucky,
2778,Mark,Edwards,Female,9,11th,74,4,37,92.18,South Joseph,Montana,
2779,Veronica,Patel,Female,18,7th,62,65,8,91.73,New Desiree,Wisconsin,
2780,Ashley,Hamilton,Female,14,6th,26,32,3,63.46,North Raymondview,Alaska,
2781,Tiffany,Barnes,Other,6,2nd,93,75,26,62.54,Port Erin,Illinois,
2782,Michael,Cruz,Other,11,11th,10,52,73,65.83,North Melissamouth,Alabama,
2783,Larry,Hines,Female,13,10th,100,37,59,66.41,Bryanthaven,Washington,
2784,Johnathan,Jones,Female,7,9th,60,77,58,92.61,East Frankstad,Iowa,
